id,name,host_name,host_since,latitude,longitude,room_type,accommodates,price,price_nzd,minimum_nights,number_of_reviews,last_review,review_scores_rating,region_name,region_parent_name
l47455408,Home in Mount Maunganui · ★5.0 · 3 bedrooms · 5 beds · 2 baths,Ben,2021-01-04,-37.64619906735052,176.19096994235943,Entire home/apt,8,$750.00,750.0,3,5,2023-01-02,5.0,Mount Maunganui-Papamoa Ward,Tauranga City
l38758154,Home in Lake Tekapo · ★4.95 · 2 bedrooms · 2 beds · 2 baths,Lake Tekapo Holiday Homes,2019-07-15,-44.00657,170.4698,Entire home/apt,4,$559.00,559.0,2,58,2023-08-14,4.95,Pukaki Ward,Mackenzie District
l892137379902514880,Home in Raglan · 1 bedroom · 1 bed · 1 bath,Richard,2023-05-15,-37.83201,174.82187,Entire home/apt,2,$199.00,199.0,2,0,,,Raglan Ward,Waikato District
l51030515,Rental unit in Auckland · ★4.90 · 2 bedrooms · 2 beds · 1 bath,Aaron,2016-09-16,-36.84129,174.76498999999995,Entire home/apt,4,$350.00,350.0,4,48,2023-08-31,4.9,Waitematā and Gulf Ward,Auckland
l599987949892481510,Rental unit in Queenstown · ★4.91 · 2 bedrooms · 2 beds · 1 bath,Tim,2022-04-07,-44.99072,168.67278000000005,Entire home/apt,4,$244.00,244.0,3,67,2023-08-30,4.91,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l17101050,Rental unit in Lyttelton · ★4.99 · 2 bedrooms · 4 beds · 1 bath,Robin,2016-02-22,-43.60284,172.72009,Entire home/apt,6,$254.00,254.0,2,98,2023-09-02,4.99,Banks Peninsula Ward,Christchurch City
l53082030,Condo in Mount Maunganui · ★4.60 · 3 bedrooms · 2 baths,Sheila,2016-11-20,-37.67275,176.23311,Entire home/apt,6,$280.00,280.0,2,10,2022-10-23,4.6,Mount Maunganui-Papamoa Ward,Tauranga City
l865515591197893761,Bed and breakfast in Pirongia · 2 bedrooms · 3 beds · 1 private bath,Heather,2017-10-28,-37.98885679999999,175.2080024,Private room,5,$130.00,130.0,1,1,2023-06-17,5.0,Pirongia Ward,Waipa District
l17284714,Cabin in Ahipara · ★4.55 · Studio · 4 beds · 1 bath,Hugh,2016-10-23,-35.17788,173.13242,Entire home/apt,5,$45.00,45.0,2,33,2021-04-04,4.55,Te Hiku Ward,Far North District
l603861054339610010,Home in Waihi · ★5.0 · 4 bedrooms · 6 beds · 2 baths,Penny,2022-04-13,-37.38241,175.91695,Entire home/apt,8,$383.00,383.0,2,8,2023-07-07,5.0,Waihi Ward,Hauraki District
l29708415,Home in Waikuku Beach · ★4.94 · 4 bedrooms · 6 beds · 2 baths,Nicola,2018-08-11,-43.2845,172.71775,Entire home/apt,8,$206.00,206.0,2,118,2023-07-08,4.94,Kaiapoi-Woodend Ward,Waimakariri District
l50960233,Home in Punakaiki · ★4.90 · 3 bedrooms · 5 beds · 1 bath,Dave,2017-02-18,-42.12336,171.33097,Entire home/apt,6,$280.00,280.0,4,10,2023-04-19,4.9,Northern Ward,Grey District
l40161804,Condo in Auckland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Rose,2016-12-15,-36.860440000000004,174.78354,Private room,1,$65.00,65.0,1,13,2023-08-28,5.0,Ōrākei Ward,Auckland
l39951270,Chalet in Onemana · ★4.88 · 2 bedrooms · 4 beds · 1 bath,Ange,2019-10-30,-37.15467,175.87798999999995,Entire home/apt,4,$165.00,165.0,2,66,2023-05-26,4.88,South Eastern Ward,Thames-Coromandel District
l44508053,Guesthouse in Picton · ★5.0 · 1 bedroom · 2 beds · 1 bath,Rhonda,2020-08-01,-41.30002,174.00508,Entire home/apt,2,$300.00,300.0,2,34,2023-07-15,5.0,Marlborough Sounds Ward,Marlborough District
l655136807077116184,Bed and breakfast in Te Anau · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Jan,2020-01-02,-45.446782524554,167.71467033773658,Private room,2,$200.00,200.0,1,4,2023-05-17,5.0,Mararoa Waimea Ward,Southland District
l632820399606807171,Home in One Tree Point · ★4.96 · 4 bedrooms · 5 beds · 1 bath,Jessica,2018-12-26,-35.826797,174.46011399999998,Entire home/apt,8,$350.00,350.0,2,27,2023-08-23,4.96,Bream Bay Ward,Whangarei District
l17576914,Villa in Whangapoua · ★4.87 · 7 bedrooms · 10 beds · 5.5 baths,Lyn,2017-03-06,-36.71908,175.6059,Entire home/apt,16,"$1,807.00",1807.0,2,38,2023-01-29,4.87,Mercury Bay Ward,Thames-Coromandel District
l31057491,Rental unit in Auckland · ★3.96 · 3 bedrooms · 4 beds · 2 baths,Aung,2016-12-22,-36.85657,174.76523,Entire home/apt,6,$155.00,155.0,1,99,2021-12-30,3.96,Waitematā and Gulf Ward,Auckland
l31763601,Bed and breakfast in Nelson · 2 bedrooms · 2 beds · 1 private bath,Ann And Nick,2019-01-17,-41.277584000000004,173.293182,Private room,3,$250.00,250.0,1,1,2019-12-29,4.0,Area Outside Ward,Nelson City
l882717328437633735,Guesthouse in Methven · ★New · 1 bedroom · 1 bed · 1 bath,Joanne,2020-05-13,-43.6284400610929,171.64173890527408,Entire home/apt,2,$189.00,189.0,2,2,2023-08-27,5.0,Western Ward,Ashburton District
l46929016,Home in Kaiteriteri · ★4.67 · 4 bedrooms · 6 beds · 1 bath,Bachcare,2017-08-09,-41.04846,173.01743000000005,Entire home/apt,6,$231.00,231.0,2,6,2023-04-01,4.67,Motueka Ward,Tasman District
l37531804,Boutique hotel in Kaikoura · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,Jen,2019-08-06,-42.41036,173.68608,Hotel room,2,$235.00,235.0,1,25,2023-07-29,4.72,Area Outside Ward,Kaikoura District
l16269778,Rental unit in Auckland · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,Jack,2015-05-05,-36.84711,174.76096,Private room,2,$115.00,115.0,2,158,2023-08-15,4.89,Waitematā and Gulf Ward,Auckland
l810389303723282909,Serviced apartment in Langs Beach · ★4.89 · 3 bedrooms · 4 beds · 2 baths,David,2023-01-21,-36.047743830588715,174.536237642169,Entire home/apt,4,$170.00,170.0,2,9,2023-08-27,4.89,Bream Bay Ward,Whangarei District
l52267053,Rental unit in Queenstown · ★5.0 · 1 bedroom · 1 bed · 1 bath,Helen,2013-05-13,-45.03219,168.66466,Private room,2,$350.00,350.0,2,4,2023-04-28,5.0,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l45817202,Hut in Athenree · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,Sherree,2020-10-10,-37.44642,175.96535,Private room,2,$50.00,50.0,2,78,2023-03-25,4.81,Katikati-Waihi Beach Ward,Western Bay of Plenty District
l51601386,Home in Riverhead · ★4.97 · 3 bedrooms · 3 beds · 2 baths,Louise,2013-09-13,-36.75693,174.59441999999999,Entire home/apt,6,$356.00,356.0,2,36,2023-08-04,4.97,Rodney Ward,Auckland
l27235685,Guest suite in Franz Josef Glacier · ★4.77 · Studio · 1 bed · 1 bath,Tiana & Ben,2017-02-28,-43.3833,170.18624,Entire home/apt,2,$125.00,125.0,1,223,2023-08-21,4.77,Southern Ward,Westland District
l43882869,Home in Puketapu · 10 bedrooms · 46 beds · 3.5 baths,Katie,2020-06-21,-39.44047,176.7195,Entire home/apt,16,"$1,200.00",1200.0,1,0,,,Mohaka Ward,Hastings District
l776361910606340516,Rental unit in Auckland · 2 bedrooms · 3 beds · 2 baths,Angela,2020-07-08,-36.8131745,174.72586090000001,Entire home/apt,4,$288.00,288.0,2,0,,,North Shore Ward,Auckland
l40681658,Home in Auckland · ★4.46 · 1 bedroom · 1 bed · 1.5 shared baths,Eamon,2019-12-09,-36.77113,174.72283000000004,Private room,2,$35.00,35.0,1,24,2020-03-15,4.46,North Shore Ward,Auckland
l911965967250037228,Home in Auckland · 1 bedroom · 1 bed · 1 shared bath,Georgia,2020-03-10,-36.7560475,174.74327830000001,Private room,2,$76.00,76.0,1,0,,,North Shore Ward,Auckland
l19368531,Townhouse in Queenstown · ★4.93 · 1 bedroom · 2 beds · 2 baths,Alex And Léonie,2017-06-19,-45.02519,168.65877,Entire home/apt,4,$350.00,350.0,3,45,2023-08-31,4.93,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l31126706,Home in Northland · 2 bedrooms · 4 beds · 1 private bath,Louise,2017-09-10,-35.26112,173.8603,Private room,4,$360.00,360.0,2,2,2021-01-06,5.0,Bay of Islands-Whangaroa Ward,Far North District
l780500685917041271,Rental unit in Queenstown · ★4.83 · 2 bedrooms · 3 beds · 1 bath,Chloe & Chris,2018-01-14,-45.03010178,168.66900635,Entire home/apt,4,$338.00,338.0,2,12,2023-08-29,4.83,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l43499125,Home in Lake Tekapo · ★4.92 · 3 bedrooms · 4 beds · 1 bath,The Cairns Alpine Resort,2016-07-19,-44.00571,170.47123,Entire home/apt,6,$411.00,411.0,1,53,2023-08-22,4.92,Pukaki Ward,Mackenzie District
l34827174,Serviced apartment in Paihia · ★4.32 · 1 bedroom · 1 bed · 1 private bath,Sandeep,2018-11-22,-35.29137,174.09528,Hotel room,3,$85.00,85.0,1,23,2020-10-16,4.32,Bay of Islands-Whangaroa Ward,Far North District
l21972031,Guesthouse in Mapua · ★4.99 · 1 bedroom · 2 beds · 1 bath,Luisa,2015-01-26,-41.25342,173.0994,Entire home/apt,2,$189.00,189.0,1,152,2023-06-26,4.99,Moutere-Waimea Ward,Tasman District
l29261117,Home in Tairua · 3 bedrooms · 4 beds · 1.5 baths,Amy,2017-10-11,-37.01247,175.84207,Entire home/apt,10,$450.00,450.0,4,0,,,South Eastern Ward,Thames-Coromandel District
l32476352,Home in Greytown · ★4.91 · 4 bedrooms · 6 beds · 2 baths,Kathy,2017-08-19,-41.074515999999996,175.46791100000004,Entire home/apt,9,$223.00,223.0,1,33,2023-07-03,4.91,Greytown Ward,South Wairarapa District
l951508022601289668,Home in Mount Maunganui · ★New · 3 bedrooms · 3 beds · 1.5 baths,Sarah,2016-06-08,-37.670512653736466,176.21856264330205,Entire home/apt,6,$350.00,350.0,2,0,,,Mount Maunganui-Papamoa Ward,Tauranga City
l37537374,Boutique hotel in Thames · ★4.91 · 3 bedrooms · 6 beds · 1 bath,Chris,2015-04-21,-37.1105,175.51764,Private room,9,$200.00,200.0,1,23,2023-07-29,4.91,Thames Ward,Thames-Coromandel District
l2088837,Rental unit in Wanaka · ★4.83 · 3 bedrooms · 4 beds · 2 baths,Te Wanaka Lodge,2013-12-12,-44.70210091214092,169.13019777321117,Entire home/apt,6,$518.00,518.0,2,37,2022-09-24,4.83,Wanaka Ward,Queenstown-Lakes District
l40977110,Guest suite in Browns Bay · ★4.80 · 1 bedroom · 1 bed · 1 bath,Ling,2017-03-12,-36.71783,174.73236,Entire home/apt,2,$85.00,85.0,1,49,2021-01-16,4.8,Albany Ward,Auckland
l913989370589927668,Home in Christchurch · ★5.0 · 3 bedrooms · 4 beds · 2 baths,Carebnb,2022-10-07,-43.5335761,172.6495891,Entire home/apt,6,$177.00,177.0,1,15,2023-09-02,5.0,Central Ward,Christchurch City
l38823138,Home in Hastings · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Janet,2014-04-27,-39.624829999999996,176.84853,Private room,2,$90.00,90.0,1,12,2020-10-23,5.0,Hastings-Havelock North Ward,Hastings District
l43508573,Rental unit in Raglan · ★4.96 · 2 bedrooms · 3 beds · 1 bath,Bethany & Jaco,2019-11-15,-37.825990000000004,174.79984,Entire home/apt,4,$336.00,336.0,1,50,2023-08-12,4.96,Raglan Ward,Waikato District
l888808457197822812,Home in Napier · 2 bedrooms · 3 beds · 1 bath,Tony,2016-12-30,-39.50037053613791,176.91205837807485,Entire home/apt,4,$185.00,185.0,1,1,2023-07-01,5.0,Nelson Park Ward,Napier City
l52574601,Home in Coopers Beach · 3 bedrooms · 5 beds · 2 baths,RGCA Eastcoast,2020-12-19,-34.99315,173.50812,Entire home/apt,6,$200.00,200.0,3,2,2022-12-25,4.0,Te Hiku Ward,Far North District
l26272810,Home in Otematata · ★4.64 · 3 bedrooms · 4 beds · 1 bath,Chris & Amelia,2013-05-10,-44.60758,170.19159,Entire home/apt,6,$200.00,200.0,2,45,2023-07-13,4.64,Ahuriri Ward,Waitaki District
l12453840,Bungalow in Raglan · ★4.81 · 3 bedrooms · 3 beds · 1.5 baths,Jane & Gary,2016-03-09,-37.798621999999995,174.883652,Entire home/apt,6,$285.00,285.0,2,70,2023-08-19,4.81,Raglan Ward,Waikato District
l16417787,Rental unit in Wellington · ★4.91 · 1 bedroom · 1 bed · 1 bath,Karen,2016-09-06,-41.29571,174.79726000000005,Entire home/apt,2,$115.00,115.0,1,939,2023-08-25,4.91,Motukairangi/Eastern Ward,Wellington City
l45104969,Home in Taupo · ★4.85 · 4 bedrooms · 5 beds · 2.5 baths,Chanelle,2023-08-15,-38.73754,176.06904,Entire home/apt,8,$413.00,413.0,2,89,2023-08-29,4.85,Taupō Ward,Taupo District
l734273300374726361,Vacation home in Dunedin · ★4.29 · 1 bedroom · 3 beds · 1 bath,Edinburgh Short Stays,2018-07-09,-45.8842392,170.4982601,Entire home/apt,6,$248.00,248.0,2,7,2023-08-05,4.29,Area Outside Ward,Dunedin City
l776232802109427883,Home in Wānaka · 3 bedrooms · 2 baths,Te Wanaka Lodge,2013-12-12,-44.70125,169.1365,Entire home/apt,6,$633.00,633.0,2,1,2023-01-15,5.0,Wanaka Ward,Queenstown-Lakes District
l18335363,Home in Taupo · ★4.84 · 3 bedrooms · 5 beds · 1 bath,Andrew And Dianne,2016-11-02,-38.71082,176.0243,Entire home/apt,6,$260.00,260.0,2,100,2023-07-16,4.84,Taupō Ward,Taupo District
l46302873,Rental unit in Windwhistle · ★4.85 · 2 bedrooms · 3 beds · 2 baths,Brittany,2020-11-08,-43.48834,171.6591,Entire home/apt,4,$211.00,211.0,2,62,2023-08-13,4.85,Malvern Ward,Selwyn District
l46861780,Home in Brightwater · 3 bedrooms · 2 beds · 1.5 baths,Danielle,2014-11-17,-41.37688,173.10317,Entire home/apt,6,$365.00,365.0,4,0,,,Moutere-Waimea Ward,Tasman District
l46530668,Rental unit in Queenstown · ★4.73 · 1 bedroom · 2 beds · 1 bath,Katrina,2018-02-07,-45.03073,168.66528,Entire home/apt,4,$405.00,405.0,3,49,2023-08-19,4.73,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l30078903,Home in Auckland · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,Corrissa,2017-08-20,-36.95215,174.91536000000005,Private room,2,$75.00,75.0,1,23,2023-04-13,4.7,Howick Ward,Auckland
l40203273,Home in Kaiteriteri · ★4.87 · 3 bedrooms · 7 beds · 1 bath,John,2016-09-16,-41.04188,173.01098000000005,Entire home/apt,8,$225.00,225.0,1,23,2023-04-14,4.87,Motueka Ward,Tasman District
l30275382,Guest suite in Auckland · ★5.0 · 1 bedroom · 1 bed · 1 bath,Caroline,2018-11-25,-36.93164,174.65474,Entire home/apt,2,$130.00,130.0,3,96,2023-08-13,5.0,Waitākere Ward,Auckland
l35102756,Home in Wanaka · ★4.87 · 1 bedroom · 1 bed · 1 private bath,Sarah,2019-05-27,-44.66193,169.13215,Private room,2,$134.00,134.0,1,30,2023-08-30,4.87,Wanaka Ward,Queenstown-Lakes District
l907370151192356859,Home in Waiheke Island · 3 bedrooms · 3 beds · 1 bath,Waiheke Unlimited,2014-09-03,-36.78711,175.01488,Entire home/apt,6,$238.00,238.0,2,0,,,Waitematā and Gulf Ward,Auckland
l27733864,Home in Woodstock · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,Nicky,2015-10-07,-41.27468,172.8196,Private room,2,$120.00,120.0,1,13,2023-05-18,4.92,Moutere-Waimea Ward,Tasman District
l23042434,Home in Lake Tekapo · ★4.81 · 4 bedrooms · 5 beds · 2 baths,Discover Tekapo Accommodation,2016-11-07,-44.005,170.47598,Entire home/apt,6,$280.00,280.0,2,83,2023-06-19,4.81,Pukaki Ward,Mackenzie District
l33688229,Home in Christchurch · ★4.37 · 1 bedroom · 1 bed · 1 shared bath,Helen,2018-07-11,-43.47825,172.6721,Private room,2,$60.00,60.0,1,27,2023-08-30,4.37,Burwood Ward,Christchurch City
l28137261,Cottage in Akaroa · ★4.60 · 3 bedrooms · 4 beds · 1 bath,Anne,2017-09-05,-43.813340000000004,172.96315,Entire home/apt,6,$250.00,250.0,2,10,2023-07-14,4.6,Banks Peninsula Ward,Christchurch City
l11535067,Guest suite in Christchurch · ★4.95 · 1 bedroom · 1 bed · 1 bath,Marianne & John,2016-02-29,-43.50298,172.5856,Entire home/apt,2,$100.00,100.0,1,343,2023-08-31,4.95,Fendalton Ward,Christchurch City
l842369681102096013,Home in Auckland · 3 bedrooms · 3 beds · 2 baths,Kathryn,2019-01-29,-36.791937,174.7691255,Entire home/apt,6,$325.00,325.0,3,1,2023-07-27,5.0,North Shore Ward,Auckland
l44407515,Home in Taupo · ★4.81 · 3 bedrooms · 5 beds · 2 baths,Sam,2020-07-22,-38.68327,176.06609,Entire home/apt,7,$220.00,220.0,1,144,2023-08-28,4.81,Taupō Ward,Taupo District
l36484474,Cottage in Karamea · ★4.63 · 1 bedroom · 2 beds · 1 bath,Julia,2018-07-30,-41.25323,172.13458,Entire home/apt,2,$85.00,85.0,1,360,2023-08-25,4.63,Seddon Ward,Buller District
l48489000,Home in Greymouth · ★4.97 · 4 bedrooms · 7 beds · 2.5 baths,Sandra,2018-07-05,-42.40397,171.21331999999995,Entire home/apt,10,$250.00,250.0,2,37,2023-06-28,4.97,Central Ward,Grey District
l907501352520653463,Home in Albert Town · ★5.0 · 3 bedrooms · 6 beds · 2.5 baths,Annabelle,2015-02-15,-44.67476,169.16543000000001,Entire home/apt,8,$300.00,300.0,4,3,2023-08-24,5.0,Wanaka Ward,Queenstown-Lakes District
l27070643,Cottage in Wellington · ★4.71 · 3 bedrooms · 3 beds · 1 bath,Sue,2018-06-23,-41.344570000000004,174.76502,Entire home/apt,4,$117.00,117.0,2,275,2023-08-21,4.71,Paekawakawa/Southern Ward,Wellington City
l21874215,Home in Two Mile Bay · ★4.67 · 3 bedrooms · 5 beds · 2 baths,Bachcare,2017-08-09,-38.71852,176.0773,Entire home/apt,9,$236.00,236.0,2,3,2023-06-04,4.67,Taupō Ward,Taupo District
l41220123,Guest suite in Wanaka · ★4.78 · 1 bedroom · 1 bed · 1 bath,Archway Motels&Chalets,2014-10-21,-44.69368,169.14081000000004,Entire home/apt,2,$230.00,230.0,1,118,2023-08-14,4.78,Wanaka Ward,Queenstown-Lakes District
l53761006,Home in Auckland · 2 bedrooms · 2 beds · 1 private bath,Bijan,2019-04-18,-36.7537,174.68192,Private room,4,$390.00,390.0,1,0,,,Albany Ward,Auckland
l634968952592145532,Home in Twizel · ★4.88 · 3 bedrooms · 4 beds · 1 bath,Twizel,2018-03-06,-44.249702,170.0952,Entire home/apt,7,$206.00,206.0,1,16,2023-08-25,4.88,Pukaki Ward,Mackenzie District
l25387511,Home in Tauranga · ★4.64 · 2 bedrooms · 2 beds · 1 bath,Ngaire,2016-02-14,-37.67096,176.22991000000005,Entire home/apt,4,$130.00,130.0,2,33,2021-01-08,4.64,Mount Maunganui-Papamoa Ward,Tauranga City
l947570103782403245,Guesthouse in Albert Town · ★5.0 · 2 bedrooms · 3 beds · 1 bath,Rosanna,2017-05-13,-44.63306615472624,169.24038570422675,Entire home/apt,4,$239.00,239.0,2,5,2023-08-29,5.0,Wanaka Ward,Queenstown-Lakes District
l838831349880007411,Home in Ohakune · 3 bedrooms · 5 beds · 2 baths,Bachcare,2017-08-09,-39.40537,175.41363,Entire home/apt,7,$280.00,280.0,2,0,,,Waimarino-Waiouru Ward,Ruapehu District
l1615495,Home in Porirua · ★4.72 · 1 bedroom · 1 bed · 2 shared baths,Jacqui,2013-09-03,-41.09151,174.87613000000005,Private room,2,$62.00,62.0,1,69,2023-06-15,4.72,Northern Ward/Pukerua ki te Raki,Porirua City
l46196193,Rental unit in Taupo · ★4.71 · 3 bedrooms · 4 beds · 3 baths,Your Space Taupo,2017-01-13,-38.69931,176.08292,Entire home/apt,6,$257.00,257.0,2,59,2023-08-12,4.71,Turangi-Tongariro Ward,Taupo District
l847318801814913186,Home in Greytown · ★5.0 · 1 bedroom · 1 bed · 1 bath,Lynley,2017-02-20,-41.08706,175.45293999999996,Entire home/apt,2,$225.00,225.0,1,4,2023-05-06,5.0,Greytown Ward,South Wairarapa District
l27337404,Guest suite in Matakana · ★4.92 · 1 bedroom · 1 bed · 1 bath,Janine,2018-07-29,-36.33661,174.73623,Entire home/apt,2,$195.00,195.0,1,122,2023-07-15,4.92,Rodney Ward,Auckland
l886650094445202423,Home in Whangamōmona · 3 bedrooms · 5 beds · 1 bath,Ceri,2015-09-03,-39.14444164995617,174.7367015767212,Entire home/apt,7,$150.00,150.0,1,0,,,Stratford Rural Ward,Stratford District
l23397572,Home in Auckland · ★4.53 · 1 bedroom · 2 beds · 1.5 baths,Arun,2015-05-23,-36.98222,174.8045,Private room,3,$100.00,100.0,1,36,2023-07-30,4.53,Manukau Ward,Auckland
l18229277,Bed and breakfast in Whanganui · ★4.0 · 1 bedroom · 1 bed · 3 shared baths,Alice & Calvyn,2016-01-12,-39.92392,175.05019,Private room,2,$114.00,114.0,1,3,2022-09-30,4.0,Area Outside Ward,Whanganui District
l629920271656697712,Townhouse in Auckland · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,Laurize,2016-09-12,-36.794685,174.657333,Entire home/apt,5,$200.00,200.0,2,19,2023-05-12,5.0,Albany Ward,Auckland
l799629898342344266,Home in Ongaonga · ★4.89 · 1 bedroom · 1 bed · 1 bath,Sam,2019-05-27,-39.91257,176.35472,Entire home/apt,2,$122.00,122.0,1,9,2023-06-09,4.89,Aramoana-Ruahine Ward,Central Hawke's Bay District
l19665518,Guest suite in Auckland · ★5.0 · Studio · 1 bed · 1 bath,Henry & Joyce,2017-07-04,-36.905409999999996,174.89578999999995,Entire home/apt,2,$120.00,120.0,5,39,2023-08-28,5.0,Howick Ward,Auckland
l40926555,Guesthouse in Te Anau · ★5.0 · 2 bedrooms · 3 beds · 2 baths,Ian & Sally,2018-06-11,-45.44285,167.75797,Entire home/apt,4,$168.00,168.0,2,17,2023-08-30,5.0,Mararoa Waimea Ward,Southland District
l43176817,Rental unit in Auckland · 2 bedrooms · 2 beds · 1 bath,Brian,2020-04-13,-36.8826,174.71034,Entire home/apt,4,$53.00,53.0,1,0,,,Albert-Eden-Puketāpapa Ward,Auckland
l42360950,Home in Andrew Don Drive · ★4.66 · 2 bedrooms · 3 beds · 1 bath,Stay @ Tekapo,2018-07-19,-44.010220000000004,170.47251,Entire home/apt,4,$339.00,339.0,1,29,2023-02-28,4.66,Pukaki Ward,Mackenzie District
l44063943,Home in Hamilton · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,Fatima,2017-04-04,-37.75371,175.2961,Private room,1,$80.00,80.0,1,14,2023-03-02,4.86,East Ward,Hamilton City
l20333894,Chalet in Castle Hill · ★4.93 · 3 bedrooms · 6 beds · 2 baths,Catherine,2017-06-13,-43.20698,171.71458,Entire home/apt,10,$245.00,245.0,2,105,2023-08-26,4.93,Malvern Ward,Selwyn District
l936007497557744651,Cabin in Waihi Beach · ★New · 2 bedrooms · 3 beds · 0 baths,Lexie,2017-06-13,-37.39984000000001,175.9374,Entire home/apt,6,$146.00,146.0,2,0,,,Katikati-Waihi Beach Ward,Western Bay of Plenty District
l916956819185070524,Home in Akaroa · 3 bedrooms · 3 beds · 1 bath,Bachcare,2017-08-09,-43.81009,172.96888,Entire home/apt,6,$373.00,373.0,2,0,,,Banks Peninsula Ward,Christchurch City
